store,storeName,storeBusinessName,address,city,State,zip,storeURL,phone,proPhone,proFax,latitude,Longitude
1799,Athens Lowe's,"LOWE'S OF ATHENS, AL",1109 U.S. Highway 72 East,Athens,AL,35611,http://www.lowes.com/store/AL-Athens/1799,(256) 771-5600,(256) 771-5628,(256) 771-5603,34.78724562,-86.95169237
1800,Harriman Lowe's,"LOWE'S OF HARRIMAN, TN",1800 Roane State Highway,Harriman,TN,37748,http://www.lowes.com/store/TN-Harriman/1800,(865) 717-1956,(865) 717-1984,(865) 717-1965,35.89301551,-84.54901627
1801,Gun Barrel City Lowe's,"LOWE'S OF GUN BARREL CITY, TX",201 West Main St,Gun Barrel City,TX,75156,http://www.lowes.com/store/TX-Gun-Barrel-City/1801,(903) 340-3000,(903) 340-3028,(903) 340-3003,32.32893839,-96.11427634
1802,MT. Pleasant Lowe's,"LOWE'S OF MT. PLEASANT, TX",1220 Lakewood Dr,Mount Pleasant,TX,75455,http://www.lowes.com/store/TX-Mount-Pleasant/1802,(903) 434-7910,(903) 434-7938,(903) 434-7913,33.17295767,-94.99961237
1803,Culpeper Lowe's,"LOWE'S OF CULPEPER, VA",15150 Montanus Dr,Culpeper,VA,22701,http://www.lowes.com/store/VA-Culpeper/1803,(540) 812-9000,(540) 812-9028,(540) 812-9003,38.48555423,-77.97161802
1805,Buckhannon Lowe's,"LOWE'S OF BUCKHANNON, WV",40 Clarksburg Rd,Buckhannon,WV,26201,http://www.lowes.com/store/WV-Buckhannon/1805,(304) 878-1000,(304) 878-1028,(304) 878-1003,39.00525156,-80.23397901
1806,S. Fayetteville Lowe's,"LOWE'S OF S. FAYETTEVILLE, AR",3231 W. Martin Luther King Blvd,Fayetteville,AR,72704,http://www.lowes.com/store/AR-Fayetteville/1806,(479) 387-3007,(479) 387-3035,(479) 387-3010,36.04971584,-94.20647036
1807,Sandy Springs Lowe's,"LOWE'S OF SANDY SPRINGS, GA",5925 Roswell Rd N.E.,Sandy Springs,GA,30328,http://www.lowes.com/store/GA-Sandy-Springs/1807,(404) 497-8920,(404) 497-8948,(404) 497-8923,33.91716088,-84.37753241
1808,Morehead Lowe's,"LOWE'S OF MOREHEAD, KY",100 Kroger Center,Morehead,KY,40351,http://www.lowes.com/store/KY-Morehead/1808,(606) 780-2200,(606) 780-2228,(606) 780-2203,38.19222977,-83.48250502
1809,Festus Lowe's,"LOWE'S OF FESTUS, MO",1111 Bradley St,Festus,MO,63028,http://www.lowes.com/store/MO-Festus/1809,(636) 933-3320,(636) 933-3348,(636) 933-3323,38.21044655,-90.40783474
1810,Sulphur Springs Lowe's,"LOWE'S OF SULPHUR SPRINGS, TX",1711 South Broadway St,Sulphur Springs,TX,75482,http://www.lowes.com/store/TX-Sulphur-Springs/1810,(903) 438-3000,(903) 438-3028,(903) 438-3003,33.10741535,-95.59858959
1811,Irving Lowe's,"LOWE'S OF IRVING, TX",3500 West Airport Freeway,Irving,TX,75062,http://www.lowes.com/store/TX-Irving/1811,(972) 983-0170,(972) 983-0198,(972) 983-0173,32.83357334,-96.99607527
1812,Greeley Lowe's,"LOWE'S OF GREELEY, CO",2400 47th Ave,Greeley,CO,80634,http://www.lowes.com/store/CO-Greeley/1812,(970) 506-2280,(970) 506-2988,(970) 506-2283,40.39814599,-104.7549134
1813,Bossier City Lowe's,"LOWE'S OF BOSSIER CITY, LA",2360 Airline Dr,Bossier City,LA,71111,http://www.lowes.com/store/LA-Bossier-City/1813,(318) 655-9038,(318) 655-9066,(318) 655-9041,32.54589371,-93.7067125
1814,Commerce Township Lowe's,"LOWE'S OF COMMERCE TOWNSHIP, MI",2745 West Maple Rd,Commerce Township,MI,48390,http://www.lowes.com/store/MI-Commerce-Township/1814,(248) 360-5458,(248) 360-5498,(248) 360-5473,42.542755,-83.44975848
1815,Roanoke Rapids Lowe's,"LOWE'S OF ROANOKE RAPIDS, NC",1600 Julian Allsbrook Highway,Roanoke Rapids,NC,27870,http://www.lowes.com/store/NC-Roanoke-Rapids/1815,(252) 535-3840,(252) 535-3868,(252) 535-3843,36.43467576,-77.63422739
1816,Millville Lowe's,"LOWE'S OF MILLVILLE, NJ",113 Bluebird Ln,Millville,NJ,08332,http://www.lowes.com/store/NJ-Millville/1816,(856) 327-7010,(856) 327-7038,(856) 327-7013,39.42569548,-75.04290142
1817,Canandaigua Lowe's,"LOWE'S OF CANANDAIGUA, NY",4200 Recreation Dr,Canandaigua,NY,14424,http://www.lowes.com/store/NY-Canandaigua/1817,(585) 919-3300,(585) 919-3328,(585) 919-3303,42.87410933,-77.23869064
1818,Tahlequah Lowe's,"LOWE'S OF TAHLEQUAH, OK",161 Meadow Creek Dr,Tahlequah,OK,74464,http://www.lowes.com/store/OK-Tahlequah/1818,(918) 708-4000,(918) 708-4028,(918) 708-4003,35.89200635,-94.97942616
1819,Hazard Lowe's,"LOWE'S OF HAZARD, KY",81 Commerce Dr,Hazard,KY,41701,http://www.lowes.com/store/KY-Hazard/1819,(606) 435-7040,(606) 435-7068,(606) 435-7043,37.29623172,-83.21727023
1820,Palatka Lowe's,"LOWE'S OF PALATKA, FL",500 North State Rd 19,Palatka,FL,32177,http://www.lowes.com/store/FL-Palatka/1820,(386) 326-5340,(386) 326-5368,(386) 326-5343,29.65718694,-81.67237075
1821,Carol Stream Lowe's,"LOWE'S OF CAROL STREAM, IL",400 West Army Trail,Carol Stream,IL,60188,http://www.lowes.com/store/IL-Carol-Stream/1821,(630) 456-9004,(630) 456-9032,(630) 456-9007,41.93869363,-88.13310044
1822,Opelousas Lowe's,"LOWE'S OF OPELOUSAS, LA",1130 East Landry St,Opelousas,LA,70570,http://www.lowes.com/store/LA-Opelousas/1822,(337) 943-2041,(337) 943-2069,(337) 943-2044,30.53017724,-92.0696491
1823,White Lake Lowe's,"LOWE'S OF WHITE LAKE, MI",8550 Highland Rd,White Lake,MI,48386,http://www.lowes.com/store/MI-White-Lake/1823,(248) 674-6510,(248) 674-6538,(248) 674-6513,42.659299,-83.4542295
1824,Clackamas County Lowe's,"LOWE'S OF CLACKAMAS COUNTY, OR",13631 S.E. Johnson Rd,Milwaukie,OR,97222,http://www.lowes.com/store/OR-Milwaukie/1824,(503) 794-2500,(503) 794-2528,(503) 794-2503,45.42437897,-122.584276
1825,Corpus Christi Lowe's,"LOWE'S OF CORPUS CHRISTI, TX",1530 Airline Rd,Corpus Christi,TX,78412,http://www.lowes.com/store/TX-Corpus-Christi/1825,(361) 673-9000,(361) 673-9028,(361) 673-9003,27.70105546,-97.36176738
1826,Springdale Lowe's,"LOWE'S OF SPRINGDALE, AR",4233 West Sunset Ave,Springdale,AR,72762,http://www.lowes.com/store/AR-Springdale/1826,(479) 717-4000,(479) 717-4028,(479) 717-4003,36.1737816,-94.17768816
1827,Brooksville Lowe's,"LOWE'S OF BROOKSVILLE, FL",7117 Broad St,Brooksville,FL,34601,http://www.lowes.com/store/FL-Brooksville/1827,(352) 754-6320,(352) 754-6348,(352) 754-6323,28.533208,-82.408941
1828,Orland Park Lowe's,"LOWE'S OF ORLAND PARK, IL",15601 South Lagrange Rd,Orland Park,IL,60462,http://www.lowes.com/store/IL-Orland-Park/1828,(708) 645-5301,(708) 645-5329,(708) 645-5304,41.60614399,-87.85009331
1829,Gurnee Lowe's,"LOWE'S OF GURNEE, IL",7735 West Grand Ave,Gurnee,IL,60031,http://www.lowes.com/store/IL-Gurnee/1829,(847) 245-0962,(847) 245-0990,(847) 245-0965,42.38465399,-87.9942406
1830,Kansas City Lowe's,"LOWE'S OF KANSAS CITY, KS",6920 State Ave,Kansas City,KS,66102,http://www.lowes.com/store/KS-Kansas-City/1830,(913) 328-7170,(913) 328-7198,(913) 328-7173,39.11773836,-94.74057898
1831,Westborough Lowe's,"LOWE'S OF WESTBOROUGH, MA",260-266 Turnpike Rd,Westborough,MA,01581,http://www.lowes.com/store/MA-Westborough/1831,(508) 614-1152,(508) 614-1180,(508) 614-1155,42.28204228,-71.64170204
1832,N. Dartmouth Lowe's,"LOWE'S OF N. DARTMOUTH, MA",55 Faunce Corner Rd,N. Dartmouth,MA,02747,http://www.lowes.com/store/MA-N.-Dartmouth/1832,(508) 441-5284,(508) 441-5312,(508) 441-5287,41.64419303,-70.98548475
1833,Coon Rapids Lowe's,"LOWE'S OF COON RAPIDS, MN",2700 Main St,Coon Rapids,MN,55448,http://www.lowes.com/store/MN-Coon-Rapids/1833,(763) 367-1340,(763) 367-1368,(763) 367-1343,45.19548197,-93.33553519
1834,Banner Elk Lowe's,"LOWE'S OF BANNER ELK, NC",2014 Tynecastle Highway,Banner Elk,NC,28604,http://www.lowes.com/store/NC-Banner-Elk/1834,(828) 897-8700,(828) 897-8728,(828) 897-8703,36.14203796,-81.8606815
1835,N. Cary Lowe's,"LOWE'S OF N. CARY, NC",1920 N.W. Maynard Rd,Cary,NC,27513,http://www.lowes.com/store/NC-Cary/1835,(919) 380-3210,(919) 380-3238,(919) 380-3213,35.7981496,-78.79333672
1836,W. Summerlin Lowe's,"LOWE'S OF W. SUMMERLIN, NV",851 South Pavilion Center Dr,Las Vegas,NV,89144,http://www.lowes.com/store/NV-Las-Vegas/1836,(702) 352-2510,(702) 352-2538,(702) 352-2513,36.16283267,-115.3355196
1837,Upper Moreland Lowe's,"LOWE'S OF UPPER MORELAND, PA",4055 Welsh Rd,Willow Grove,PA,19090,http://www.lowes.com/store/PA-Willow-Grove/1837,(215) 882-6040,(215) 882-6068,(215) 882-6043,40.1574881,-75.14105961
1838,Claypool Hill Lowe's,"LOWE'S OF CLAYPOOL HILL, VA",4375 Indian Paint Rd,Pounding Mill,VA,24637,http://www.lowes.com/store/VA-Pounding-Mill/1838,(276) 963-1560,(276) 963-1588,(276) 963-1563,37.0603433,-81.74975866
1839,Madison Heights Lowe's,"LOWE'S OF MADISON HEIGHTS, VA",150 River James Shopping Center,Madison Heights,VA,24572,http://www.lowes.com/store/VA-Madison-Heights/1839,(434) 238-1268,(434) 238-1296,(434) 238-1271,37.43508987,-79.12587398
1841,N.W. Miami-dade Lowe's,"LOWE'S OF N.W. MIAMI-DADE, FL",17460 Northwest 57th Ave,Hialeah,FL,33015,http://www.lowes.com/store/FL-Hialeah/1841,(305) 817-6570,(305) 817-6598,(305) 817-6573,25.93184922,-80.29530464
1842,S. Central Jacksonville Lowe's,"LOWE'S OF S. CENTRAL JACKSONVILLE, FL",8054 Philips Highway,Jacksonville,FL,32256,http://www.lowes.com/store/FL-Jacksonville/1842,(904) 828-5170,(904) 828-5198,(904) 828-5173,30.22236078,-81.58822992
1843,Central Bradenton Lowe's,"LOWE'S OF CENTRAL BRADENTON, FL",4012 14th St West,Bradenton,FL,34205,http://www.lowes.com/store/FL-Bradenton/1843,(941) 526-1071,(941) 526-1099,(941) 526-1074,27.46514671,-82.57723757
1845,Chicago-Brickyard Lowe's,"LOWE'S OF CHICAGO-BRICKYARD, IL",2630 N. Narragansett Ave,Chicago,IL,60639,http://www.lowes.com/store/IL-Chicago/1845,(773) 413-5120,(773) 413-5148,(773) 413-5123,41.92828925,-87.78912212
1847,Canton Lowe's,"LOWE'S OF CANTON, MI",44080 Ford Rd,Canton,MI,48187,http://www.lowes.com/store/MI-Canton/1847,(734) 335-9200,(734) 335-9228,(734) 335-9203,42.3244153,-83.47535013
1848,N.E. Philadelphia Lowe's,"LOWE'S OF N.E. PHILADELPHIA, PA",9701 East Roosevelt Blvd,Philadelphia,PA,19114,http://www.lowes.com/store/PA-Philadelphia/1848,(215) 776-9006,(215) 776-9034,(215) 776-9009,40.08127297,-75.02477488
1849,S. Philadelphia Lowe's,"LOWE'S OF S. PHILADELPHIA, PA",2106 S. Christopher Columbus Blvd,Philadelphia,PA,19148,http://www.lowes.com/store/PA-Philadelphia/1849,(215) 982-5391,(215) 982-5419,(215) 982-5394,39.92001605,-75.14324994
1850,S. Scottsdale Lowe's,"LOWE'S OF S. SCOTTSDALE, AZ",7950 East Mcdowell Rd,Scottsdale,AZ,85257,http://www.lowes.com/store/AZ-Scottsdale/1850,(480) 874-8120,(480) 874-8148,(480) 874-8123,33.46680745,-111.9105575
1852,Pacoima Lowe's,"LOWE'S OF PACOIMA, CA",13500 Paxton St,Pacoima,CA,91331,http://www.lowes.com/store/CA-Pacoima/1852,(818) 686-4300,(818) 686-4328,(818) 686-4303,34.27336191,-118.4247967
1853,Inverness Lowe's,"LOWE'S OF INVERNESS, FL",2301 East Gulf To Lake Highway,Inverness,FL,34453,http://www.lowes.com/store/FL-Inverness/1853,(352) 860-5800,(352) 860-5828,(352) 860-5803,28.85727073,-82.39571885
1854,Zephyrhills Lowe's,"LOWE'S OF ZEPHYRHILLS, FL",7921 Gall Blvd,Zephyrhills,FL,33541,http://www.lowes.com/store/FL-Zephyrhills/1854,(813) 838-9000,(813) 838-9028,(813) 838-9003,28.27263946,-82.19026804
1855,E. Ocala Lowe's,"LOWE'S OF E. OCALA, FL",4600 East Silver Springs Blvd,Ocala,FL,34470,http://www.lowes.com/store/FL-Ocala/1855,(352) 732-1944,(352) 732-1972,(352) 732-1947,29.20497118,-82.07269869
1856,Hinesville Lowe's,"LOWE'S OF HINESVILLE, GA",735 West Oglethorpe Highway,Hinesville,GA,31313,http://www.lowes.com/store/GA-Hinesville/1856,(912) 408-1001,(912) 408-1029,(912) 408-1004,31.82846928,-81.59948096
1857,Raynham Lowe's,"LOWE'S OF RAYNHAM, MA",850 Route 44,Raynham,MA,02767,http://www.lowes.com/store/MA-Raynham/1857,(774) 226-2036,(774) 226-2064,(774) 226-2039,41.90685905,-71.0345742
1858,Leominster Lowe's,"LOWE'S OF LEOMINSTER, MA",198 New Lancaster Rd,Leominster,MA,01453,http://www.lowes.com/store/MA-Leominster/1858,(978) 230-4072,(978) 230-4100,(978) 230-4075,42.49628922,-71.72739325
1859,Allen Park Lowe's,"LOWE'S OF ALLEN PARK, MI",23111 Outer Dr,Allen Park,MI,48101,http://www.lowes.com/store/MI-Allen-Park/1859,(313) 633-2961,(313) 633-2989,(313) 633-2964,42.28007751,-83.21342917
1860,Niles Lowe's,"LOWE'S OF NILES, MI",2055 South 11th St,Niles,MI,49120,http://www.lowes.com/store/MI-Niles/1860,(269) 591-3000,(269) 591-3028,(269) 591-3003,41.79220513,-86.24871212
1861,Cape May Lowe's,"LOWE'S OF CAPE MAY, NJ",3171 Route 9 South,Rio Grande,NJ,08242,http://www.lowes.com/store/NJ-Rio-Grande/1861,(609) 463-5760,(609) 463-5788,(609) 463-5763,39.01886818,-74.8743057
1862,E. Brunswick Lowe's,"LOWE'S OF E. BRUNSWICK, NJ",339 State Highway Route 18,East Brunswick,NJ,08816,http://www.lowes.com/store/NJ-East-Brunswick/1862,(732) 234-2000,(732) 234-2028,(732) 234-2003,40.45138656,-74.40079597
1863,N.W. Las Vegas Lowe's,"LOWE'S OF N.W. LAS VEGAS, NV",6050 West Craig Rd,Las Vegas,NV,89130,http://www.lowes.com/store/NV-Las-Vegas/1863,(702) 352-2540,(702) 352-2568,(702) 352-2543,36.2406868,-115.227182
1864,Ithaca Lowe's,"LOWE'S OF ITHACA, NY",130 Fairgrounds Memorial Pkwy,Ithaca,NY,14850,http://www.lowes.com/store/NY-Ithaca/1864,(607) 254-2000,(607) 254-2028,(607) 254-2003,42.43080241,-76.51359761
1865,Rome Lowe's,"LOWE'S OF ROME, NY",1230 Erie Blvd West,Rome,NY,13440,http://www.lowes.com/store/NY-Rome/1865,(315) 709-3000,(315) 709-3028,(315) 709-3003,43.22774747,-75.48812448
1866,Athens Lowe's,"LOWE'S OF ATHENS, OH",983 East State St,Athens,OH,45701,http://www.lowes.com/store/OH-Athens/1866,(740) 589-3750,(740) 589-3778,(740) 589-3753,39.33524022,-82.05944146
1867,Bethlehem Lowe's,"LOWE'S OF BETHLEHEM, PA",1235 Martin Ct,Bethlehem,PA,18018,http://www.lowes.com/store/PA-Bethlehem/1867,(610) 984-8070,(610) 984-8098,(610) 984-8073,40.62970399,-75.39823605
1868,Bloomsburg Lowe's,"LOWE'S OF BLOOMSBURG, PA",50 Lunger Dr,Bloomsburg,PA,17815,http://www.lowes.com/store/PA-Bloomsburg/1868,(570) 394-5000,(570) 394-5028,(570) 394-5009,41.01185588,-76.48459736
1869,Millington Lowe's,"LOWE'S OF MILLINGTON, TN",8490 Highway 51 North,Millington,TN,38053,http://www.lowes.com/store/TN-Millington/1869,(901) 873-8350,(901) 873-8378,(901) 873-8353,35.35711971,-89.89183757
1870,Gainesville Lowe's,"LOWE'S OF GAINESVILLE, VA",13000 Gateway Center Dr,Gainesville,VA,20155,http://www.lowes.com/store/VA-Gainesville/1870,(703) 468-6000,(703) 468-6028,(703) 468-6003,38.7964993,-77.60350232
1871,Vallejo Lowe's,"LOWE'S OF VALLEJO, CA",401 Columbus Pkwy,Vallejo,CA,94591,http://www.lowes.com/store/CA-Vallejo/1871,(707) 563-3040,(707) 563-3068,(707) 563-3043,38.13580508,-122.2062359
1872,Puente Hills Lowe's,"LOWE'S OF PUENTE HILLS, CA",17789 Castleton St,City Of Industry,CA,91748,http://www.lowes.com/store/CA-City-Of-Industry/1872,(626) 217-1133,(626) 217-1161,(626) 217-1136,33.99385175,-117.9162484
1873,Northridge Lowe's,"LOWE'S OF NORTHRIDGE, CA",19601 West Nordhoff St,Northridge,CA,91324,http://www.lowes.com/store/CA-Northridge/1873,(818) 477-9022,(818) 477-9050,(818) 477-9025,34.23664745,-118.5609826
1874,Longmont Lowe's,"LOWE'S OF LONGMONT, CO",355 Ken Pratt Blvd,Longmont,CO,80501,http://www.lowes.com/store/CO-Longmont/1874,(303) 684-5900,(303) 684-5928,(303) 684-5903,40.15077313,-105.0986929
1875,Atlanta-Edgewood Lowe's,"LOWE'S OF ATLANTA-EDGEWOOD, GA",1280 Caroline St N.E.,Atlanta,GA,30307,http://www.lowes.com/store/GA-Atlanta/1875,(404) 658-8650,(404) 658-8678,(404) 658-8653,33.75933902,-84.34662581
1877,Jefferson Highway Lowe's,"LOWE'S OF JEFFERSON HIGHWAY, LA",121 Jefferson Highway,Jefferson,LA,70121,http://www.lowes.com/store/LA-Jefferson/1877,(504) 832-7100,(504) 832-7128,(504) 832-7103,29.96570537,-90.13118299
1878,Apex Lowe's,"LOWE'S OF APEX, NC",1101 Beaver Creek Commons Dr,Apex,NC,27502,http://www.lowes.com/store/NC-Apex/1878,(919) 303-4200,(919) 303-4228,(919) 303-4203,35.74465773,-78.87543914
1879,Greenland Lowe's,"LOWE'S OF GREENLAND, NH",1440 Greenland Rd,Greenland,NH,03840,http://www.lowes.com/store/NH-Greenland/1879,(603) 373-2158,(603) 373-2186,(603) 373-2161,43.04853759,-70.81963979
1880,Amsterdam Lowe's,"LOWE'S OF AMSTERDAM, NY",4825 State Highway 30,Amsterdam,NY,12010,http://www.lowes.com/store/NY-Amsterdam/1880,(518) 954-2400,(518) 954-2428,(518) 954-2403,42.97235825,-74.185737
1881,E. Amherst Lowe's,"LOWE'S OF E. AMHERST, NY",8150 Transit Rd,Williamsville,NY,14221,http://www.lowes.com/store/NY-Williamsville/1881,(716) 639-2500,(716) 639-2528,(716) 639-2503,42.9905741,-78.6989901
1882,Orchard Park Lowe's,"LOWE'S OF ORCHARD PARK, NY",3195 Southwestern Blvd,Orchard Park,NY,14127,http://www.lowes.com/store/NY-Orchard-Park/1882,(716) 677-1500,(716) 677-1528,(716) 677-1503,42.79736577,-78.74649163
1883,W. Amherst Lowe's,"LOWE'S OF W. AMHERST, NY",1659 Niagara Falls Blvd,Amherst,NY,14228,http://www.lowes.com/store/NY-Amherst/1883,(716) 831-5990,(716) 831-3229,(716) 831-5993,43.0003558,-78.81766422
1886,Pottstown Lowe's,"LOWE'S OF POTTSTOWN, PA",1136 Town Square Rd,Pottstown,PA,19465,http://www.lowes.com/store/PA-Pottstown/1886,(610) 427-6000,(610) 427-6028,(610) 427-6003,40.22520445,-75.6581624
1887,Longview Lowe's,"LOWE'S OF LONGVIEW, WA",2850 Ocean Beach Highway,Longview,WA,98632,http://www.lowes.com/store/WA-Longview/1887,(360) 577-7060,(360) 577-7088,(360) 577-7063,46.1482682,-122.9585444
1888,Beckley Lowe's,"LOWE'S OF BECKLEY, WV",1210 North Eisenhower Dr,Beckley,WV,25801,http://www.lowes.com/store/WV-Beckley/1888,(304) 250-2000,(304) 250-2028,(304) 250-2003,37.80139598,-81.17354867
1889,Milford Lowe's,"LOWE'S OF MILFORD, MA",40 Fortune Blvd,Milford,MA,01757,http://www.lowes.com/store/MA-Milford/1889,(508) 282-4016,(508) 282-4044,(508) 282-4019,42.16312787,-71.50462467
1890,Mcminnville Lowe's,"LOWE'S OF MCMINNVILLE, TN","1339 Smithville Highway, Suite 10",Mc Minnville,TN,37110,http://www.lowes.com/store/TN-Mc-Minnville/1890,(931) 506-0100,(931) 506-0128,(931) 506-0108,35.70238167,-85.78366107
1891,Claremore Lowe's,"LOWE'S OF CLAREMORE, OK",1746 South Lynn Riggs Blvd,Claremore,OK,74019,http://www.lowes.com/store/OK-Claremore/1891,(918) 923-1030,(918) 923-1058,(918) 923-1033,36.2889144,-95.63160304
1892,Palestine Lowe's,"LOWE'S OF PALESTINE, TX",2715 South Loop 256,Palestine,TX,75801,http://www.lowes.com/store/TX-Palestine/1892,(903) 723-6400,(903) 723-6428,(903) 723-6409,31.73473866,-95.6210318
1893,S. Jackson Lowe's,"LOWE'S OF S. JACKSON, TN",2071 South Highland Ave,Jackson,TN,38301,http://www.lowes.com/store/TN-Jackson/1893,(731) 265-5399,(731) 265-5427,(731) 265-5402,35.55322175,-88.81141118
1894,Bedford Lowe's,"LOWE'S OF BEDFORD, IN",3300 16th St,Bedford,IN,47421,http://www.lowes.com/store/IN-Bedford/1894,(812) 508-3000,(812) 508-3028,(812) 508-3009,38.85947684,-86.51929565
1895,Fremont Lowe's,"LOWE'S OF FREMONT, CA",43612 Pacific Commons Blvd,Fremont,CA,94538,http://www.lowes.com/store/CA-Fremont/1895,(510) 344-4920,(510) 344-4948,(510) 344-4923,37.50369854,-121.9708409
1896,Grand Forks Lowe's,"LOWE'S OF GRAND FORKS, ND",4001 32nd Ave South,Grand Forks,ND,58201,http://www.lowes.com/store/ND-Grand-Forks/1896,(701) 765-9000,(701) 765-9028,(701) 765-9003,47.88679182,-97.08541794
1897,Orange Park Lowe's,"LOWE'S OF ORANGE PARK, FL",2285 Kingsley Ave,Orange Park,FL,32073,http://www.lowes.com/store/FL-Orange-Park/1897,(904) 682-7667,(904) 682-7695,(904) 682-7670,30.16553901,-81.74511247
1898,Rosenberg Lowe's,"LOWE'S OF ROSENBERG, TX",28005 Southwest Freeway,Rosenberg,TX,77471,http://www.lowes.com/store/TX-Rosenberg/1898,(281) 232-1838,(281) 232-1866,(281) 232-1841,29.52978564,-95.80647755
1899,Sulphur Lowe's,"LOWE'S OF SULPHUR, LA",305 South Cities Service Highway,Sulphur,LA,70663,http://www.lowes.com/store/LA-Sulphur/1899,(337) 625-6000,(337) 625-6028,(337) 625-6003,30.21957481,-93.32363488
1900,Aliso Viejo Lowe's,"LOWE'S OF ALISO VIEJO, CA",26501 Aliso Creek Rd,Aliso Viejo,CA,92656,http://www.lowes.com/store/CA-Aliso-Viejo/1900,(949) 616-7725,(949) 616-7753,(949) 616-7728,33.57891424,-117.7238762
1901,Cotati Lowe's,"LOWE'S OF COTATI, CA",7921 Redwood Dr,Cotati,CA,94931,http://www.lowes.com/store/CA-Cotati/1901,(707) 242-5000,(707) 242-5028,(707) 242-5003,38.33382291,-122.7154122
1903,N. Lakewood Lowe's,"LOWE'S OF N. LAKEWOOD, CO",10555 West Colfax Ave,Lakewood,CO,80215,http://www.lowes.com/store/CO-Lakewood/1903,(303) 234-5840,(303) 234-5868,(303) 234-5843,39.74257956,-105.1152823
1904,Kalispell Lowe's,"LOWE'S OF KALISPELL, MT",2360 Highway 93 North,Kalispell,MT,59901,http://www.lowes.com/store/MT-Kalispell/1904,(406) 758-3030,(406) 758-3058,(406) 758-3033,48.23620786,-114.3334439
1905,Glenwood Springs Lowe's,"LOWE'S OF GLENWOOD SPRINGS, CO",215 West Meadows Dr,Glenwood Springs,CO,81601,http://www.lowes.com/store/CO-Glenwood-Springs/1905,(970) 384-3940,(970) 384-3968,(970) 384-3943,39.55659089,-107.3464445
1906,Idaho Falls Lowe's,"LOWE'S OF IDAHO FALLS, ID",925 E 17th St,Idaho Falls,ID,83404,http://www.lowes.com/store/ID-Idaho-Falls/1906,(208) 542-9030,(208) 542-9058,(208) 542-9033,43.48363738,-112.01596
1907,Bedford Lowe's,"LOWE'S OF BEDFORD, NH",222 South River Rd,Bedford,NH,03110,http://www.lowes.com/store/NH-Bedford/1907,(603) 518-9900,(603) 518-9928,(603) 518-9903,42.94091253,-71.47194741
1908,Oswego Lowe's,"LOWE'S OF OSWEGO, NY",445 State Route 104,Oswego,NY,13126,http://www.lowes.com/store/NY-Oswego/1908,(315) 326-5030,(315) 326-5058,(315) 326-5039,43.46402693,-76.47294606
1909,Stafford Lowe's,"LOWE'S OF STAFFORD, VA",1330 Stafford Market Pl,Stafford,VA,22556,http://www.lowes.com/store/VA-Stafford/1909,(540) 242-6000,(540) 242-6028,(540) 242-6003,38.47286981,-77.4115873
1910,Kimball Lowe's,"LOWE'S OF KIMBALL, TN",525 Dixie Lee Center Rd,Kimball,TN,37347,http://www.lowes.com/store/TN-Kimball/1910,(423) 837-3110,(423) 837-3138,(423) 837-3113,35.04174543,-85.67855813
1911,Riverview Lowe's,"LOWE'S OF RIVERVIEW, FL",10425 Gibsonton Dr,Riverview,FL,33578,http://www.lowes.com/store/FL-Riverview/1911,(813) 313-1424,(813) 313-1452,(813) 313-1427,27.85480922,-82.33089026
1913,South Burlington Lowe's,"LOWE'S OF SOUTH BURLINGTON, VT",189 Hannaford Dr,South Burlington,VT,05403,http://www.lowes.com/store/VT-South-Burlington/1913,(802) 318-9052,(802) 318-9080,(802) 318-9055,44.44122016,-73.21419363
1914,Dedham Lowe's,"LOWE'S OF DEDHAM, MA",306 Providence Highway,Dedham,MA,02026,http://www.lowes.com/store/MA-Dedham/1914,(781) 355-3780,(781) 355-3808,(781) 355-3783,42.25235849,-71.16997225
